submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,can_children_observe_deterioration_of_basic_services_of_school,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
6.01113E+15,2021/9/27,Female,26 to 35 years old,Rural,"I can afford food, but nothing else",Some university or college,"I work full-time, either as an employee or self-employed",Táchira,1,1,0,1,0,1,1 day,Irregularly,0,0,1,1,0,1,1,1,0,1
6.55495E+15,2021/3/13,Male,18 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Some technical education (e.g polytechnic school),"I work full-time, either as an employee or self-employed",Táchira,0,0,0,0,0,1,No,Irregularly,1,1,1,1,1,1,1,1,0,0
5.30079E+15,2021/3/16,Male,26 to 35 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Táchira,1,1,0,0,0,0,Every day,Irregularly,1,0,1,0,0,1,0,1,1,0
4.79892E+15,2021/3/16,Female,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Táchira,0,1,0,0,0,0,No,Irregularly,1,0,0,1,1,1,1,1,0,0
4.8522E+15,2021/9/27,Female,26 to 35 years old,Rural,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Táchira,1,0,0,0,0,1,2 days,Irregularly,0,0,0,0,0,1,0,0,0,0
6.02419E+15,2021/3/13,Female,18 to 25 years old,Rural,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Táchira,0,1,0,0,0,1,No,Irregularly,1,0,0,1,1,0,1,0,0,0
6.71131E+15,2021/3/17,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Táchira,0,1,0,1,0,1,No,Irregularly,1,0,1,0,1,1,0,0,0,1
5.67432E+15,2021/9/27,Female,26 to 35 years old,Rural,"I can afford food, but nothing else",University or college degree completed,I am a student and I work part-time,Táchira,0,0,0,1,1,1,1 day,Irregularly,0,0,1,1,0,1,0,1,0,0
5.52067E+15,2021/3/13,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Post-graduate education,"I work full-time, either as an employee or self-employed",Táchira,0,0,0,0,0,1,No,Irregularly,1,1,1,0,0,1,1,1,0,1
5.39996E+15,2021/4/3,Female,Over 45 years old,Rural,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Táchira,0,1,1,1,0,1,3 days,Irregularly,1,1,1,1,0,0,0,1,1,0
5.53491E+15,2021/9/27,Female,36 to 45 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",Some university or college,"I work full-time, either as an employee or self-employed",Táchira,0,1,1,1,1,1,1 day,Irregularly,0,0,0,0,0,0,0,0,1,0
6.51859E+15,2021/3/13,Female,36 to 45 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Post-graduate education,"I work full-time, either as an employee or self-employed",Táchira,0,1,0,0,1,0,No,Irregularly,1,0,1,0,0,1,1,1,0,0
5.24499E+15,2021/3/29,Female,18 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Táchira,0,1,0,0,0,1,No,Irregularly,1,0,1,1,1,1,0,0,0,1
6.68286E+15,2021/9/27,Female,18 to 25 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Táchira,1,1,0,1,1,1,2 days,Irregularly,1,1,1,0,1,1,1,1,1,1
5.9704E+15,2021/4/4,Female,26 to 35 years old,City center or metropolitan area,I cannot afford enough food for my family,University or college degree completed,"I work full-time, either as an employee or self-employed",Táchira,0,0,0,0,0,1,No,Irregularly,1,0,1,0,1,1,1,1,0,0
4.9961E+15,2021/9/27,Female,36 to 45 years old,City center or metropolitan area,Prefer not to answer,Some technical education (e.g polytechnic school),"I do housework, fulfilling domestic tasks, looking after children",Táchira,0,0,0,0,0,1,No,Irregularly,1,0,1,0,0,1,0,0,0,0
5.64161E+15,2021/3/22,Male,18 to 25 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,I am a student,Táchira,1,0,1,1,0,1,No,Irregularly,1,1,1,1,0,0,0,1,1,1
4.76644E+15,2021/3/13,Female,36 to 45 years old,City center or metropolitan area,I cannot afford enough food for my family,Some technical education (e.g polytechnic school),"I do housework, fulfilling domestic tasks, looking after children",Táchira,1,1,1,1,0,1,No,Irregularly,1,1,1,0,0,1,1,1,1,0
5.53359E+15,2021/9/27,Female,Over 45 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Táchira,1,1,0,0,0,1,1 day,Irregularly,0,0,0,0,0,1,0,1,1,1
4.68449E+15,2021/3/13,Male,26 to 35 years old,Rural,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Táchira,0,1,0,1,0,1,No,Irregularly,1,0,0,1,1,0,0,0,0,0
5.23294E+15,2021/9/27,Female,36 to 45 years old,Rural,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Táchira,0,1,1,0,0,0,3 days,Irregularly,0,0,0,0,0,1,0,0,0,0
5.31072E+15,2021/3/13,Male,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Táchira,0,0,0,0,0,1,Every day,Irregularly,1,0,1,0,0,1,0,1,0,0
6.09108E+15,2021/9/27,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Táchira,1,1,1,1,1,0,3 days,Irregularly,1,1,1,1,1,0,1,1,1,1
6.43765E+15,2021/3/27,Male,18 to 25 years old,Suburban/Peri-urban,"I can afford food, regular expenses, and clothes, but nothing else",Some university or college,I am a student and I work part-time,Táchira,0,1,0,0,0,1,No,Irregularly,1,0,1,1,1,1,1,1,0,1
5.29732E+15,2021/4/3,Female,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,I am a student and I work part-time,Táchira,0,0,1,0,0,1,2 days,Irregularly,1,1,0,1,0,1,1,0,1,0
4.56422E+15,2021/4/3,Female,Over 45 years old,Rural,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Táchira,1,0,1,0,1,1,No,Irregularly,1,0,1,0,0,1,1,0,0,1
6.70051E+15,2021/3/13,Male,18 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Some technical education (e.g polytechnic school),I am a student and I work part-time,Táchira,0,1,0,0,0,0,No,Irregularly,0,0,0,1,1,1,0,1,0,0
5.43591E+15,2021/9/27,Female,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Táchira,0,1,1,1,0,1,3 days,Irregularly,0,1,1,1,1,0,0,1,1,1
5.17173E+15,2021/9/27,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Táchira,0,0,1,1,0,1,No,Irregularly,1,0,1,0,1,1,0,1,1,1
6.1886E+15,2021/9/27,Female,36 to 45 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Táchira,1,1,0,1,0,1,2 days,Irregularly,0,0,1,1,0,1,0,0,0,1
5.06549E+15,2021/3/14,Male,26 to 35 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Some university or college,I am unemployed,Táchira,0,0,0,0,0,0,No,Irregularly,0,0,0,0,1,0,0,0,0,0
5.46584E+15,2021/9/27,Female,36 to 45 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Táchira,1,1,1,1,1,1,4 days,Irregularly,1,1,1,1,1,0,0,1,1,1
4.89339E+15,2021/9/27,Female,26 to 35 years old,Rural,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Táchira,1,0,0,1,0,1,3 days,Irregularly,0,1,1,1,1,1,0,1,1,1
6.14337E+15,2021/9/27,Female,26 to 35 years old,Rural,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Táchira,1,0,1,1,1,1,2 days,Irregularly,0,1,1,1,0,1,0,1,1,1
5.76158E+15,2021/9/27,Female,36 to 45 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",Some university or college,"I work part-time, either as an employee or self-employed",Táchira,0,1,1,1,0,0,1 day,Irregularly,1,1,1,1,1,1,0,1,1,1
6.27755E+15,2021/3/13,Male,Over 45 years old,Suburban/Peri-urban,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",University or college degree completed,"I work part-time, either as an employee or self-employed",Táchira,0,0,1,0,0,1,No,Irregularly,0,0,1,1,1,1,0,1,0,1
4.97464E+15,2021/5/10,Male,26 to 35 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",Some university or college,"I work part-time, either as an employee or self-employed",Táchira,0,1,0,0,0,1,No,Irregularly,1,1,1,1,1,1,0,1,1,1
5.73341E+15,2021/4/5,Female,Under 18,City center or metropolitan area,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Táchira,0,1,0,0,0,1,Every day,Irregularly,1,0,1,0,0,1,0,1,0,1
6.44519E+15,2021/3/27,Female,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Post-graduate education,"I work part-time, either as an employee or self-employed",Táchira,0,0,0,0,0,1,No,Irregularly,1,0,1,1,0,1,0,1,0,0
4.99789E+15,2021/4/3,Male,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Táchira,0,0,1,0,1,1,No,Irregularly,1,0,1,0,1,1,1,1,1,0
6.45685E+15,2021/9/27,Female,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Táchira,1,0,0,1,1,1,3 days,Irregularly,0,0,1,1,1,1,0,1,1,1
5.25053E+15,2021/9/27,Female,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Post-graduate education,"I work full-time, either as an employee or self-employed",Táchira,1,1,1,1,0,0,2 days,Irregularly,0,0,1,1,1,1,0,0,0,0
4.6572E+15,2021/9/27,Male,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Táchira,1,0,1,0,0,1,No,Irregularly,0,0,0,0,0,0,0,0,0,0
5.14278E+15,2021/9/27,Female,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Táchira,0,1,1,1,1,0,1 day,Irregularly,1,1,1,1,1,1,1,1,1,1
6.54159E+15,2021/3/13,Male,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Some university or college,"I work full-time, either as an employee or self-employed",Táchira,0,1,0,1,0,1,No,Irregularly,0,0,0,1,1,0,0,0,0,0
6.74218E+15,2021/9/27,Female,36 to 45 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,I am retired,Táchira,1,1,0,0,0,1,1 day,Irregularly,0,0,0,0,0,1,0,0,0,1
5.20936E+15,2021/9/27,Female,26 to 35 years old,Rural,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Táchira,1,1,1,1,1,1,1 day,Irregularly,1,1,1,1,1,1,0,1,1,1
5.51732E+15,2021/9/27,Female,Over 45 years old,Rural,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Táchira,1,1,1,1,1,1,1 day,Irregularly,1,0,1,0,1,1,0,1,1,1
6.59683E+15,2021/9/27,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Táchira,1,1,1,1,1,1,2 days,Irregularly,0,1,1,1,1,1,0,1,0,1
5.07046E+15,2021/9/27,Female,36 to 45 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Táchira,1,0,0,0,1,1,2 days,Irregularly,1,1,1,0,1,1,0,0,1,1
5.71045E+15,2021/3/13,Male,Over 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Some primary education,"I work part-time, either as an employee or self-employed",Táchira,0,1,0,0,0,1,No,Irregularly,1,1,1,0,0,1,1,1,1,1
5.14239E+15,2021/3/13,Male,26 to 35 years old,Rural,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Táchira,0,1,0,1,0,1,No,Irregularly,1,0,1,1,1,0,0,0,0,0
5.74825E+15,2021/9/27,Female,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Táchira,1,1,0,1,1,1,3 days,Irregularly,1,1,1,1,1,1,0,1,1,1
4.76619E+15,2021/9/27,Female,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Post-graduate education,"I work full-time, either as an employee or self-employed",Táchira,0,0,1,0,1,1,3 days,Irregularly,0,1,0,1,1,0,0,1,1,1
6.12739E+15,2021/9/27,Female,36 to 45 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Táchira,1,0,1,1,1,1,1 day,Irregularly,0,1,1,1,1,1,0,1,0,0
5.56154E+15,2021/9/27,Female,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Some university or college,"I work part-time, either as an employee or self-employed",Táchira,1,1,1,1,1,0,3 days,Irregularly,1,1,1,1,1,1,1,1,0,0
6.66069E+15,2021/3/13,Male,18 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Táchira,1,0,0,1,1,1,2 days,Irregularly,1,1,1,1,1,1,0,1,1,1
6.37226E+15,2021/3/13,Female,26 to 35 years old,Rural,I cannot afford enough food for my family,Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Táchira,0,1,0,1,0,1,No,Irregularly,0,0,0,1,1,0,0,0,0,0
5.57921E+15,2021/3/13,Female,26 to 35 years old,Rural,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Táchira,0,0,0,1,0,0,No,Irregularly,0,0,0,1,1,1,0,1,0,0
4.74918E+15,2021/9/27,Male,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",Secondary school/ high school completed,None of the above,Táchira,0,1,0,0,1,0,No,Irregularly,1,0,1,1,1,1,0,0,0,0
